snapshot_date,nmid,latest_week_start,weeks_since_first_tx,current_transaction_days,prev_transaction_days,current_tier,prev_tier,tenure_bucket,expected_weeks_churn,churn_prob_4w,churn_prob_8w,churn_prob_13w,churn_prob_26w,churn_prob_52w,churn_score,confident,risk_segment
2026-04-21,ID2025444215151,2026-04-13,26,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444215169,2026-04-13,26,1,2,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025444215177,2026-04-13,25,1,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025444215185,2026-04-13,26,5,5,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025444215193,2026-04-13,26,7,6,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025444215201,2026-04-13,26,5,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025444215219,2026-04-13,24,1,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025444215235,2026-04-13,26,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444215243,2026-04-13,26,6,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025444215250,2026-04-13,25,6,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025444215268,2026-04-13,26,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444215276,2026-04-13,24,7,6,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025444215284,2026-04-13,24,2,0,1-2,0,mature,21.91,0.2719,0.4266,0.5155,0.6635,0.8415,0.2719,True,medium
2026-04-21,ID2025444215292,2026-04-13,26,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444215300,2026-04-13,24,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444215318,2026-04-13,24,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444215326,2026-04-13,24,4,2,3-4,1-2,mature,28.22,0.1002,0.2444,0.3513,0.5575,0.788,0.1002,True,low
2026-04-21,ID2025444215334,2026-04-13,25,0,3,0,3-4,mature,15.59,0.5224,0.6083,0.6643,0.7675,0.8867,0.5224,True,high
2026-04-21,ID2025444215342,2026-04-13,24,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444215359,2026-04-13,26,4,3,3-4,3-4,mature,29.35,0.072,0.2086,0.3246,0.5385,0.7787,0.072,True,low
2026-04-21,ID2025444215367,2026-04-13,21,3,1,3-4,1-2,mature,28.22,0.1002,0.2444,0.3513,0.5575,0.788,0.1002,True,low
2026-04-21,ID2025444215375,2026-04-13,26,5,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025444215383,2026-04-13,24,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444215391,2026-04-13,24,1,0,1-2,0,mature,21.91,0.2719,0.4266,0.5155,0.6635,0.8415,0.2719,True,medium
2026-04-21,ID2025444215425,2026-04-13,26,6,6,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025444215433,2026-04-13,26,0,1,0,1-2,mature,13.09,0.5931,0.6731,0.7292,0.8118,0.9089,0.5931,True,high
2026-04-21,ID2025444215458,2026-04-13,21,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444215466,2026-04-13,26,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444215474,2026-04-13,26,0,1,0,1-2,mature,13.09,0.5931,0.6731,0.7292,0.8118,0.9089,0.5931,True,high
2026-04-21,ID2025444215516,2026-04-13,26,1,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025444215524,2026-04-13,25,5,5,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025444215532,2026-04-13,25,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444215540,2026-04-13,26,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444215557,2026-04-13,25,4,2,3-4,1-2,mature,28.22,0.1002,0.2444,0.3513,0.5575,0.788,0.1002,True,low
2026-04-21,ID2025444215565,2026-04-13,26,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444215573,2026-04-13,26,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444215599,2026-04-13,24,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444215607,2026-04-13,26,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444215615,2026-04-13,26,7,6,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025444547447,2026-04-13,26,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444547462,2026-04-13,24,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444547488,2026-04-13,25,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444547496,2026-04-13,25,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444547504,2026-04-13,25,4,6,3-4,5-6,mature,29.52,0.0747,0.2035,0.3165,0.5336,0.7764,0.0747,True,low
2026-04-21,ID2025444547512,2026-04-13,26,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444547520,2026-04-13,25,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444547538,2026-04-13,25,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444547561,2026-04-13,24,2,2,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025444547579,2026-04-13,24,7,6,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025444547587,2026-04-13,24,7,6,7,5-6,mature,33.41,0.0263,0.1051,0.2163,0.4613,0.7415,0.0263,True,very low
2026-04-21,ID2025444547595,2026-04-13,25,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444547603,2026-04-13,26,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444547611,2026-04-13,26,2,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025444613157,2026-04-13,24,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444613165,2026-04-13,26,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444613173,2026-04-13,24,2,1,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025444613181,2026-04-13,24,5,5,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025444613199,2026-04-13,24,1,2,1-2,1-2,mature,22.22,0.2403,0.4094,0.5067,0.6609,0.8406,0.2403,True,medium
2026-04-21,ID2025444613207,2026-04-13,24,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444613215,2026-04-13,26,4,7,3-4,7,mature,28.66,0.1104,0.2338,0.3403,0.5487,0.7828,0.1104,True,low
2026-04-21,ID2025444613249,2026-04-13,24,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444613264,2026-04-13,24,6,4,5-6,3-4,mature,31.01,0.051,0.1605,0.2785,0.5076,0.7626,0.051,True,low
2026-04-21,ID2025444613272,2026-04-13,24,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
2026-04-21,ID2025444613280,2026-04-13,25,6,5,5-6,5-6,mature,31.09,0.0546,0.1569,0.2779,0.5066,0.7621,0.0546,True,low
2026-04-21,ID2025444613298,2026-04-13,26,6,7,5-6,7,mature,31.78,0.0485,0.144,0.2623,0.4928,0.7564,0.0485,True,very low
2026-04-21,ID2025444613306,2026-04-13,24,4,5,3-4,5-6,mature,29.52,0.0747,0.2035,0.3165,0.5336,0.7764,0.0747,True,low
2026-04-21,ID2025444613322,2026-04-13,26,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444613330,2026-04-13,24,7,7,7,7,mature,33.84,0.0188,0.0957,0.2092,0.4552,0.7374,0.0188,True,very low
2026-04-21,ID2025444613348,2026-04-13,24,0,0,0,0,mature,3.82,0.9035,0.9171,0.9304,0.9516,0.9761,0.9035,True,critical
